Time,Veh_Type,TollBoothID,Lane_Type,Veh_Dimensions,Trans_Amount,Amount_paid,Geo_location,Speed,Fraud_indicator
4/3/2023 8:45,Sedan,A-101,Regular,Medium,120,90,"12.84197701525119, 77.67547528176169",89,Fraud
4/4/2023 13:15,SUV,B-102,Express,Large,150,150,"12.84197701525119, 77.67547528176169",45,Not Fraud
4/5/2023 17:30,Bus ,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",77,Not Fraud
4/6/2023 21:45,Car,A-101,Express,Small,100,100,"12.84197701525119, 77.67547528176169",70,Not Fraud
4/7/2023 2:15,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",92,Not Fraud
4/8/2023 6:30,Truck,C-103,Express,Large,340,90,"12.84197701525119, 77.67547528176169",49,Fraud
4/9/2023 10:00,Van,B-102,Regular,Medium,130,100,"12.84197701525119, 77.67547528176169",78,Fraud
4/10/2023 14:15,Sedan,A-101,Express,Medium,120,120,"12.84197701525119, 77.67547528176169",67,Not Fraud
4/11/2023 18:30,SUV,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",95,Not Fraud
4/12/2023 22:45,Bus ,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",56,Not Fraud
4/13/2023 3:15,Car,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",83,Not Fraud
4/14/2023 7:30,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",68,Not Fraud
4/15/2023 11:45,Truck,C-103,Regular,Large,340,150,"12.84197701525119, 77.67547528176169",96,Fraud
4/16/2023 16:15,Van,B-102,Express,Medium,130,90,"12.84197701525119, 77.67547528176169",47,Fraud
4/17/2023 20:30,Sedan,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",82,Not Fraud
4/18/2023 0:45,SUV,B-102,Express,Large,150,60,"12.84197701525119, 77.67547528176169",59,Fraud
4/19/2023 5:15,Bus ,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",87,Not Fraud
4/20/2023 9:30,Car,A-101,Express,Small,100,100,"12.84197701525119, 77.67547528176169",50,Not Fraud
4/21/2023 13:45,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",76,Not Fraud
4/22/2023 18:00,Truck,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",65,Not Fraud
4/23/2023 22:30,Van,B-102,Regular,Medium,130,130,"12.84197701525119, 77.67547528176169",90,Not Fraud
4/24/2023 2:45,Sedan,A-101,Express,Medium,120,100,"12.84197701525119, 77.67547528176169",53,Fraud
4/25/2023 7:00,SUV,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",79,Not Fraud
4/26/2023 11:15,Bus ,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",73,Not Fraud
4/27/2023 15:30,Car,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",97,Not Fraud
4/28/2023 19:45,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",44,Not Fraud
4/29/2023 0:15,Truck,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",81,Not Fraud
4/30/2023 4:30,Van,B-102,Express,Medium,130,100,"12.84197701525119, 77.67547528176169",64,Fraud
5/1/2023 8:45,Sedan,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",93,Not Fraud
5/2/2023 13:15,SUV,B-102,Express,Large,150,90,"12.84197701525119, 77.67547528176169",57,Fraud
5/3/2023 17:30,Bus ,C-103,Regular,Large,340,150,"12.84197701525119, 77.67547528176169",86,Fraud
5/4/2023 21:45,Car,A-101,Express,Small,100,100,"12.84197701525119, 77.67547528176169",71,Not Fraud
5/5/2023 2:15,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",99,Not Fraud
5/6/2023 6:30,Truck,C-103,Express,Large,340,60,"12.84197701525119, 77.67547528176169",46,Fraud
5/7/2023 10:00,Van,B-102,Regular,Medium,130,130,"12.84197701525119, 77.67547528176169",82,Not Fraud
5/8/2023 14:15,Sedan,A-101,Express,Medium,120,120,"12.84197701525119, 77.67547528176169",67,Not Fraud
5/9/2023 18:30,SUV,B-102,Regular,Large,150,120,"12.84197701525119, 77.67547528176169",94,Fraud
5/10/2023 22:45,Bus ,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",52,Not Fraud
5/11/2023 3:15,Car,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",88,Not Fraud
5/12/2023 7:30,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",63,Not Fraud
5/13/2023 11:45,Truck,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",91,Not Fraud
5/14/2023 16:15,Van,B-102,Express,Medium,130,130,"12.84197701525119, 77.67547528176169",55,Not Fraud
5/15/2023 20:30,Sedan,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",81,Not Fraud
5/16/2023 0:45,SUV,B-102,Express,Large,150,60,"12.84197701525119, 77.67547528176169",57,Fraud
5/17/2023 5:17,Bus ,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",84,Not Fraud
5/18/2023 9:30,Car,A-101,Express,Small,100,100,"12.84197701525119, 77.67547528176169",66,Not Fraud
5/19/2023 13:45,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",91,Not Fraud
5/20/2023 18:00,Truck,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",49,Not Fraud
5/21/2023 22:30,Van,B-102,Regular,Medium,130,60,"12.84197701525119, 77.67547528176169",77,Fraud
5/22/2023 2:45,Sedan,A-101,Express,Medium,120,120,"12.84197701525119, 77.67547528176169",59,Not Fraud
5/23/2023 7:00,SUV,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",88,Not Fraud
5/24/2023 11:15,Bus ,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",68,Not Fraud
5/25/2023 15:30,Car,A-101,Regular,Small,100,90,"12.84197701525119, 77.67547528176169",93,Fraud
5/26/2023 19:45,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",72,Not Fraud
5/27/2023 0:15,Truck,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",90,Not Fraud
5/28/2023 4:30,Van,B-102,Express,Medium,130,130,"12.84197701525119, 77.67547528176169",53,Not Fraud
5/29/2023 8:45,Sedan,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",80,Not Fraud
5/30/2023 13:15,SUV,B-102,Express,Large,150,130,"12.84197701525119, 77.67547528176169",67,Fraud
5/31/2023 17:30,Bus ,C-103,Regular,Large,340,70,"12.84197701525119, 77.67547528176169",96,Fraud
6/1/2023 21:45,Car,A-101,Express,Small,100,100,"12.84197701525119, 77.67547528176169",45,Not Fraud
6/2/2023 2:15,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",79,Not Fraud
6/3/2023 6:30,Truck,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",62,Not Fraud
6/4/2023 10:00,Van,B-102,Regular,Medium,130,130,"12.84197701525119, 77.67547528176169",86,Not Fraud
6/5/2023 14:15,Sedan,A-101,Express,Medium,120,120,"12.84197701525119, 77.67547528176169",50,Not Fraud
6/6/2023 18:30,SUV,B-102,Regular,Large,150,0,"12.84197701525119, 77.67547528176169",75,Fraud
6/7/2023 22:45,Bus ,C-103,Express,Large,340,150,"12.84197701525119, 77.67547528176169",70,Fraud
6/8/2023 3:15,Car,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",93,Not Fraud
6/9/2023 7:30,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",58,Not Fraud
6/10/2023 11:45,Truck,C-103,Regular,Large,340,100,"12.84197701525119, 77.67547528176169",84,Fraud
6/11/2023 16:15,Van,B-102,Express,Medium,130,100,"12.84197701525119, 77.67547528176169",69,Fraud
6/12/2023 20:30,Sedan,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",97,Not Fraud
6/13/2023 0:45,SUV,B-102,Express,Large,150,60,"12.84197701525119, 77.67547528176169",47,Fraud
6/14/2023 5:15,Bus ,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",82,Not Fraud
6/15/2023 9:30,Car,A-101,Express,Small,100,100,"12.84197701525119, 77.67547528176169",61,Not Fraud
6/16/2023 13:45,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",89,Not Fraud
6/17/2023 18:00,Truck,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",54,Not Fraud
6/18/2023 22:30,Van,B-102,Regular,Medium,130,90,"12.84197701525119, 77.67547528176169",78,Fraud
6/19/2023 2:45,Sedan,A-101,Express,Medium,120,100,"12.84197701525119, 77.67547528176169",65,Fraud
6/20/2023 7:00,SUV,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",92,Not Fraud
6/21/2023 11:15,Bus ,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",51,Not Fraud
6/22/2023 15:30,Car,A-101,Regular,Small,100,90,"12.84197701525119, 77.67547528176169",76,Fraud
6/23/2023 19:45,Motorcycle,D-106,Regular,Small,0,0,"12.936687032945434, 77.53113977439017",60,Not Fraud
6/24/2023 0:15,Truck,C-103,Regular,Large,300,300,"12.936687032945434, 77.53113977439017",65,Not Fraud
6/25/2023 4:30,Van,B-102,Express,Medium,120,90,"12.936687032945434, 77.53113977439017",70,Fraud
6/26/2023 8:45,Sedan,A-101,Regular,Medium,110,110,"12.936687032945434, 77.53113977439017",75,Not Fraud
6/27/2023 13:15,SUV,B-102,Express,Large,140,140,"12.936687032945434, 77.53113977439017",78,Not Fraud
1/1/2023 12:00,Bus ,C-103,Regular,Large,300,300,"12.936687032945434, 77.53113977439017",63,Not Fraud
1/2/2023 13:30,Car,A-101,Express,Small,70,70,"12.936687032945434, 77.53113977439017",67,Not Fraud
1/3/2023 15:45,Motorcycle,D-106,Regular,Small,0,0,"12.936687032945434, 77.53113977439017",72,Not Fraud
1/4/2023 18:15,Truck,C-103,Express,Large,300,70,"12.936687032945434, 77.53113977439017",58,Fraud
1/5/2023 20:30,Van,B-102,Regular,Medium,120,120,"12.936687032945434, 77.53113977439017",80,Not Fraud
1/6/2023 22:45,Sedan,A-101,Express,Medium,110,70,"12.936687032945434, 77.53113977439017",73,Fraud
1/7/2023 1:15,SUV,B-102,Regular,Large,140,140,"12.936687032945434, 77.53113977439017",68,Not Fraud
1/8/2023 3:30,Bus ,C-103,Express,Large,300,300,"12.936687032945434, 77.53113977439017",65,Not Fraud
1/9/2023 5:45,Car,A-101,Regular,Small,70,70,"12.936687032945434, 77.53113977439017",75,Not Fraud
1/10/2023 8:15,Motorcycle,D-106,Regular,Small,0,0,"12.936687032945434, 77.53113977439017",82,Not Fraud
1/11/2023 10:30,Truck,C-103,Regular,Large,300,90,"12.936687032945434, 77.53113977439017",58,Fraud
1/12/2023 12:45,Van,B-102,Express,Medium,120,90,"12.936687032945434, 77.53113977439017",70,Fraud
1/13/2023 15:15,Sedan,A-101,Regular,Medium,110,110,"12.936687032945434, 77.53113977439017",78,Not Fraud
1/14/2023 17:30,SUV,B-102,Express,Large,140,140,"12.936687032945434, 77.53113977439017",65,Not Fraud
1/15/2023 19:45,Bus ,C-103,Regular,Large,300,70,"12.936687032945434, 77.53113977439017",70,Fraud
1/16/2023 22:15,Car,A-101,Express,Small,70,70,"12.936687032945434, 77.53113977439017",62,Not Fraud
1/18/2023 0:30,Motorcycle,D-106,Regular,Small,0,0,"12.936687032945434, 77.53113977439017",80,Not Fraud
1/19/2023 2:45,Truck,C-103,Express,Large,300,300,"12.936687032945434, 77.53113977439017",55,Not Fraud
1/20/2023 5:15,Van,B-102,Regular,Medium,120,110,"12.936687032945434, 77.53113977439017",68,Fraud
1/21/2023 7:30,Sedan,A-101,Express,Medium,110,60,"12.936687032945434, 77.53113977439017",72,Fraud
1/22/2023 9:45,SUV,B-102,Regular,Large,140,140,"12.936687032945434, 77.53113977439017",75,Not Fraud
1/23/2023 12:15,Bus ,C-103,Express,Large,300,120,"12.936687032945434, 77.53113977439017",82,Fraud
1/24/2023 14:30,Car,A-101,Regular,Small,70,70,"12.936687032945434, 77.53113977439017",88,Not Fraud
1/25/2023 16:45,Motorcycle,D-106,Regular,Small,0,0,"12.936687032945434, 77.53113977439017",68,Not Fraud
1/26/2023 19:15,Truck,C-103,Regular,Large,300,300,"12.936687032945434, 77.53113977439017",77,Not Fraud
1/27/2023 21:30,Van,B-102,Express,Medium,120,60,"12.936687032945434, 77.53113977439017",62,Fraud
1/28/2023 23:45,Sedan,A-101,Regular,Medium,110,110,"12.936687032945434, 77.53113977439017",65,Not Fraud
1/30/2023 2:15,SUV,B-102,Express,Large,140,110,"12.936687032945434, 77.53113977439017",74,Fraud
1/31/2023 4:30,Bus ,C-103,Regular,Large,300,300,"12.936687032945434, 77.53113977439017",79,Not Fraud
2/1/2023 6:45,Car,A-101,Express,Small,70,70,"12.936687032945434, 77.53113977439017",55,Not Fraud
2/2/2023 9:15,Motorcycle,D-106,Regular,Small,0,0,"12.936687032945434, 77.53113977439017",72,Not Fraud
2/3/2023 11:30,Truck,C-103,Express,Large,300,120,"12.936687032945434, 77.53113977439017",68,Fraud
2/4/2023 13:45,Van,B-102,Regular,Medium,120,120,"12.936687032945434, 77.53113977439017",75,Not Fraud
2/5/2023 16:15,Sedan,A-101,Express,Medium,110,110,"12.936687032945434, 77.53113977439017",60,Not Fraud
2/6/2023 18:30,SUV,B-102,Regular,Large,140,70,"12.936687032945434, 77.53113977439017",68,Fraud
2/7/2023 20:45,Bus ,C-103,Express,Large,300,300,"12.936687032945434, 77.53113977439017",72,Not Fraud
2/9/2023 23:15,Car,A-101,Regular,Small,70,70,"12.936687032945434, 77.53113977439017",78,Not Fraud
2/11/2023 1:30,Motorcycle,D-106,Regular,Small,0,0,"12.936687032945434, 77.53113977439017",63,Not Fraud
2/12/2023 3:45,Truck,C-103,Regular,Large,300,90,"12.936687032945434, 77.53113977439017",70,Fraud
2/13/2023 6:15,Van,B-102,Express,Medium,120,120,"12.936687032945434, 77.53113977439017",65,Not Fraud
2/14/2023 8:30,Sedan,A-101,Regular,Medium,110,100,"12.936687032945434, 77.53113977439017",80,Fraud
2/15/2023 10:45,SUV,B-102,Express,Large,140,140,"12.936687032945434, 77.53113977439017",72,Not Fraud
2/16/2023 13:15,Bus ,C-103,Regular,Large,300,300,"12.936687032945434, 77.53113977439017",68,Not Fraud
2/17/2023 15:30,Car,A-101,Express,Small,70,70,"12.936687032945434, 77.53113977439017",75,Not Fraud
2/18/2023 17:45,Motorcycle,D-106,Regular,Small,0,0,"12.936687032945434, 77.53113977439017",58,Not Fraud
2/19/2023 20:15,Truck,C-103,Express,Large,300,300,"12.936687032945434, 77.53113977439017",65,Not Fraud
2/20/2023 22:30,Van,B-102,Regular,Medium,120,120,"12.936687032945434, 77.53113977439017",70,Not Fraud
2/22/2023 0:45,Sedan,A-101,Express,Medium,110,70,"12.936687032945434, 77.53113977439017",75,Fraud
2/23/2023 3:15,SUV,B-102,Regular,Large,140,140,"12.936687032945434, 77.53113977439017",82,Not Fraud
2/24/2023 5:30,Bus ,C-103,Express,Large,300,120,"12.936687032945434, 77.53113977439017",63,Fraud
2/25/2023 7:45,Car,A-101,Regular,Small,70,70,"12.936687032945434, 77.53113977439017",67,Not Fraud
2/26/2023 10:15,Motorcycle,D-106,Regular,Small,0,0,"12.936687032945434, 77.53113977439017",74,Not Fraud
2/27/2023 12:30,Truck,C-103,Regular,Large,300,300,"12.936687032945434, 77.53113977439017",79,Not Fraud
2/28/2023 14:45,Van,B-102,Express,Medium,120,120,"12.936687032945434, 77.53113977439017",55,Not Fraud
3/1/2023 17:15,Sedan,A-101,Regular,Medium,110,110,"12.936687032945434, 77.53113977439017",68,Not Fraud
3/2/2023 19:30,SUV,B-102,Express,Large,140,140,"12.936687032945434, 77.53113977439017",72,Not Fraud
3/3/2023 21:45,Bus ,C-103,Regular,Large,300,300,"12.936687032945434, 77.53113977439017",60,Not Fraud
3/5/2023 0:15,Car,A-101,Express,Small,70,70,"12.936687032945434, 77.53113977439017",75,Not Fraud
3/6/2023 2:30,Motorcycle,D-106,Regular,Small,0,0,"12.936687032945434, 77.53113977439017",78,Not Fraud
3/7/2023 4:45,Truck,C-103,Express,Large,300,300,"12.936687032945434, 77.53113977439017",68,Not Fraud
3/8/2023 7:15,Van,B-102,Regular,Medium,120,90,"12.936687032945434, 77.53113977439017",65,Fraud
3/9/2023 9:30,Sedan,A-101,Express,Medium,110,110,"12.936687032945434, 77.53113977439017",70,Not Fraud
3/10/2023 11:45,SUV,B-102,Regular,Large,140,140,"12.936687032945434, 77.53113977439017",82,Not Fraud
3/11/2023 14:15,Bus ,C-103,Express,Large,300,300,"12.936687032945434, 77.53113977439017",77,Not Fraud
3/12/2023 16:30,Car,A-101,Regular,Small,70,90,"12.936687032945434, 77.53113977439017",55,Fraud
3/13/2023 18:45,Motorcycle,D-106,Regular,Small,0,0,"12.936687032945434, 77.53113977439017",67,Not Fraud
3/14/2023 21:15,Truck,C-103,Regular,Large,300,300,"12.936687032945434, 77.53113977439017",73,Not Fraud
3/16/2023 23:30,Van,B-102,Express,Medium,120,100,"12.936687032945434, 77.53113977439017",68,Fraud
3/18/2023 1:45,Sedan,A-101,Regular,Medium,110,110,"12.936687032945434, 77.53113977439017",75,Not Fraud
3/19/2023 4:15,SUV,B-102,Express,Large,140,140,"12.936687032945434, 77.53113977439017",80,Not Fraud
3/20/2023 6:30,Bus ,C-103,Regular,Large,300,300,"12.936687032945434, 77.53113977439017",63,Not Fraud
3/21/2023 8:45,Car,A-101,Express,Small,70,0,"12.936687032945434, 77.53113977439017",72,Fraud
3/22/2023 11:15,Motorcycle,D-106,Regular,Small,0,0,"12.936687032945434, 77.53113977439017",58,Not Fraud
3/23/2023 13:30,Truck,C-103,Express,Large,300,110,"12.936687032945434, 77.53113977439017",68,Fraud
3/24/2023 15:45,Van,B-102,Regular,Medium,120,70,"12.936687032945434, 77.53113977439017",70,Fraud
3/25/2023 18:15,Sedan,A-101,Express,Medium,110,110,"12.936687032945434, 77.53113977439017",75,Not Fraud
3/26/2023 20:30,SUV,B-102,Regular,Large,140,100,"12.936687032945434, 77.53113977439017",65,Fraud
3/28/2023 22:45,Bus ,C-103,Express,Large,300,300,"12.936687032945434, 77.53113977439017",62,Not Fraud
3/30/2023 1:15,Car,A-101,Regular,Small,70,70,"12.936687032945434, 77.53113977439017",77,Not Fraud
3/31/2023 3:30,Motorcycle,D-106,Regular,Small,0,0,"12.936687032945434, 77.53113977439017",80,Not Fraud
4/1/2023 5:45,Truck,C-103,Regular,Large,300,300,"12.936687032945434, 77.53113977439017",68,Not Fraud
4/2/2023 8:15,Van,B-102,Express,Medium,120,120,"12.936687032945434, 77.53113977439017",72,Not Fraud
4/3/2023 10:30,Sedan,A-101,Regular,Medium,110,70,"12.936687032945434, 77.53113977439017",75,Fraud
4/4/2023 12:45,SUV,B-102,Express,Large,140,140,"12.936687032945434, 77.53113977439017",58,Not Fraud
4/5/2023 15:15,Bus ,C-103,Regular,Large,300,300,"12.936687032945434, 77.53113977439017",63,Not Fraud
4/6/2023 17:30,Car,A-101,Express,Small,70,70,"12.936687032945434, 77.53113977439017",70,Not Fraud
4/7/2023 19:45,Motorcycle,D-106,Regular,Small,0,0,"12.936687032945434, 77.53113977439017",74,Not Fraud
4/8/2023 22:15,Truck,C-103,Express,Large,300,300,"12.936687032945434, 77.53113977439017",79,Not Fraud
4/10/2023 0:30,Van,B-102,Regular,Medium,120,120,"12.936687032945434, 77.53113977439017",65,Not Fraud
4/11/2023 2:45,Sedan,A-101,Express,Medium,110,110,"12.936687032945434, 77.53113977439017",68,Not Fraud
4/12/2023 5:15,SUV,B-102,Regular,Large,140,100,"12.936687032945434, 77.53113977439017",82,Fraud
4/13/2023 7:30,Bus ,C-103,Express,Large,300,300,"12.936687032945434, 77.53113977439017",60,Not Fraud
4/14/2023 9:45,Car,A-101,Regular,Small,70,70,"12.936687032945434, 77.53113977439017",72,Not Fraud
4/15/2023 12:15,Motorcycle,D-106,Regular,Small,0,0,"12.936687032945434, 77.53113977439017",75,Not Fraud
4/16/2023 14:30,Truck,C-103,Regular,Large,300,300,"12.936687032945434, 77.53113977439017",68,Not Fraud
4/17/2023 16:45,Van,B-102,Express,Medium,120,120,"12.936687032945434, 77.53113977439017",70,Not Fraud
4/18/2023 19:15,Sedan,A-101,Regular,Medium,110,100,"12.936687032945434, 77.53113977439017",55,Fraud
4/19/2023 21:30,SUV,B-102,Express,Large,140,140,"12.936687032945434, 77.53113977439017",60,Not Fraud
4/21/2023 23:45,Bus ,C-103,Regular,Large,300,110,"12.936687032945434, 77.53113977439017",65,Fraud
4/23/2023 2:15,Car,A-101,Express,Small,70,70,"12.936687032945434, 77.53113977439017",70,Not Fraud
4/24/2023 4:30,Motorcycle,D-106,Regular,Small,0,0,"12.936687032945434, 77.53113977439017",75,Not Fraud
4/25/2023 6:45,Truck,C-103,Express,Large,300,300,"12.936687032945434, 77.53113977439017",78,Not Fraud
4/26/2023 9:15,Van,B-102,Regular,Medium,120,120,"12.936687032945434, 77.53113977439017",63,Not Fraud
4/27/2023 11:30,Sedan,A-101,Express,Medium,110,110,"12.936687032945434, 77.53113977439017",67,Not Fraud
4/28/2023 13:45,SUV,B-102,Regular,Large,140,140,"12.936687032945434, 77.53113977439017",72,Not Fraud
4/29/2023 16:15,Bus ,C-103,Express,Large,300,100,"12.936687032945434, 77.53113977439017",58,Fraud
4/30/2023 18:30,Car,A-101,Regular,Small,70,70,"12.936687032945434, 77.53113977439017",80,Not Fraud
5/1/2023 20:45,Motorcycle,D-106,Regular,Small,0,0,"12.936687032945434, 77.53113977439017",73,Not Fraud
5/3/2023 23:15,Truck,C-103,Regular,Large,300,300,"12.936687032945434, 77.53113977439017",68,Not Fraud
5/5/2023 1:30,Van,B-102,Express,Medium,120,120,"12.936687032945434, 77.53113977439017",65,Not Fraud
5/6/2023 3:45,Sedan,A-101,Regular,Medium,110,110,"12.936687032945434, 77.53113977439017",75,Not Fraud
5/7/2023 6:15,SUV,B-102,Express,Large,140,140,"12.936687032945434, 77.53113977439017",82,Not Fraud
5/8/2023 8:30,Bus ,C-103,Regular,Large,300,300,"12.936687032945434, 77.53113977439017",58,Not Fraud
5/9/2023 11:00,Car,A-101,Express,Small,70,70,"12.936687032945434, 77.53113977439017",70,Not Fraud
5/10/2023 13:15,Motorcycle,D-106,Regular,Small,0,0,"12.936687032945434, 77.53113977439017",78,Not Fraud
5/11/2023 15:30,Truck,C-103,Express,Large,300,60,"12.936687032945434, 77.53113977439017",65,Fraud
5/12/2023 17:45,Van,B-102,Regular,Medium,120,120,"12.936687032945434, 77.53113977439017",70,Not Fraud
5/13/2023 20:15,Sedan,A-101,Express,Medium,110,110,"12.936687032945434, 77.53113977439017",62,Not Fraud
5/15/2023 22:30,SUV,B-102,Regular,Large,140,140,"12.936687032945434, 77.53113977439017",80,Not Fraud
5/17/2023 0:45,Bus ,C-103,Express,Large,300,300,"12.936687032945434, 77.53113977439017",55,Not Fraud
